,artist_name,track_name,popularity,duration_s,key,mode,tempo,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,music_genre
4476,Thomas Adès,Snow Globe,45.0,178.12,C#,Major,93.624,0.0392,0.963,0.16,0.00783,0.676,0.139,-23.233,0.0475,Classical
4477,Dmitri Shostakovich,"The Second Waltz, Op. 99a",28.0,221.88,C,Minor,187.342,0.503,0.917,0.237,0.264,0.09293175244854943,0.108,-12.803,0.0322,Classical
4478,Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: 4. Allegro",32.0,241.76407999257185,C,Major,80.051,0.314,0.949,0.241,0.338,0.07633152368981816,0.364,-13.37,0.0361,Classical
4479,Aaron Copland,Appalachian Spring: VII. Doppio movimento,49.0,287.453,C#,Major,77.903,0.248,0.978,0.186,0.124,0.000229,0.111,-15.271,0.0434,Classical
4480,Luciano Pavarotti,"L'elisir d'amore / Act 2: ""Una furtiva lagrima""",43.0,287.453,A#,Major,77.71,0.0707,0.984,0.169,0.0922,0.000229,0.111,-17.977,0.0454,Classical
4481,Frédéric Chopin,"Nocturne in E Minor Op. 72, No. 1",28.0,214.8,B,Major,80.107,0.0579999999999999,0.992,0.327,0.0234,0.21873651780250955,0.0773,-20.231,0.0498,Classical
4482,Francis Poulenc,"Sonata for 2 Pianos, FP 156: IV. Epilogue",3.0,338.92,E,Minor,80.107,0.0594,0.99,0.405,0.0602,4.31e-05,0.146,-20.231,0.0536,Classical
4483,Andrea Bocelli,Sogno - Extended Version,37.0,243.2,G,Major,78.155,0.111,0.871,0.147,0.398,4.31e-05,0.0766,-6.958,0.0357,Classical
4484,Peter Warlock,Bethlehem Down,27.0,274.32,D,Minor,94.34200000000001,0.0376,0.98,0.162,0.0167,0.0986,0.0868,-20.156,0.0422,Classical
4487,Wolfgang Amadeus Mozart,"String Quartet No. 17 in B-Flat Major, K. 458 - 'The Hunt': I. Allegro vivace assai",46.0,268.133,A#,Major,108.85807880088254,0.327,0.964,0.332,0.127,0.675,0.0676,-15.253,0.0397,Classical
4489,Claude Debussy,"Children's Corner, L. 113: V. The Little Shepherd",0.0,181.842,E,Major,101.889,0.268,0.992,0.47,0.00402,0.326,0.096,-7.245,0.059,Classical
4490,Blues Saraceno,Run On,35.0,208.981,E,Minor,74.03699999999999,0.28,0.361,0.489,0.814,0.326,0.127,-7.245,0.0721,Classical
4491,Johann Sebastian Bach,"Invention No. 15 in B Minor, BWV 786",31.0,84.36,A,Major,69.842,0.351,0.991,0.383,0.213,0.1710877649530214,0.152,-24.169,0.0543,Classical
4492,Richard Strauss,"Der Rosenkavalier, Op.59 / Act 1: Introduction",24.0,180.32,E,Major,132.29,0.0425,0.941,0.168,0.139,0.17479737031476653,0.235,-20.676,0.0364,Classical
4493,Frédéric Chopin,"Nocturne in G Minor, Op. 37, No. 1",29.0,324.04,G,Minor,78.23100000000001,0.145,0.995,0.33,0.0137,0.335,0.0808,-21.835,0.0508,Classical
4495,Nick Johnston,Weakened by Winter,33.0,478.0,B,Major,159.85299999999998,0.322,0.136,0.431,0.845,0.684,0.238,-5.699,0.0492,Classical
4496,José Pablo Moncayo,Huapango (1941),32.0,498.36,G,Major,97.95299999999999,0.439,0.909,0.48,0.454,5.54e-05,0.0791,-10.948,0.0477,Classical
4497,Giuseppe Verdi,"Falstaff, Act I Pt. 1: Sei polli, sei scellini (Live)",0.0,385.093,D,Major,86.55,0.208,0.956,0.343,0.12,5.54e-05,0.0953,-24.19,0.0688,Classical
4498,Andrea Bocelli,The Christmas Song,30.0,271.51,E,Minor,105.72,0.147,0.782,0.262,0.314,0.0,0.0953,-8.912,0.0301,Classical
4499,John Petrucci,Glasgow Kiss - Live,39.0,258.7002227100734,E,Major,112.14399999999999,0.333,0.0069999999999999,0.226,0.96,0.433,0.13591170054021154,-5.633,0.195,Classical
4500,Anton Bruckner,"Symphony No. 8 in C Minor, WAB 108 (1890 edition, ed. L. Nowak): IV. Finale: Feierlich, nicht schnell",29.0,366.04,F,Minor,112.14399999999999,0.0379,0.963,0.197,0.0893,0.426,0.105,-19.377,0.0391,Classical
4501,Gioachino Rossini,Tancredi: Sinfonia,4.0,366.04,D,Major,176.275,0.049,0.862,0.244,0.156,0.426,0.105,-19.141,0.0514,Classical
4503,empty_field,"La clemenza di Tito, K. 621, Act II: Torna di Tito a lato",0.0,137.027,G,Major,85.01799999999999,0.217,0.969,0.298,0.0526,0.0,0.551,-27.488,0.0557,Classical
4504,Stitches,Molly Cyrus,57.0,286.267,F#,Major,99.97,0.358,0.0966,0.778,0.917,0.0,0.119,-5.269,0.214,Hip-Hop
4505,DMX,Where The Hood At,64.0,286.267,F,Minor,185.967,0.779,0.158,0.536,0.946,0.0,0.368,-3.002,0.07515041448597427,Hip-Hop
4506,Fugees,Ready or Not,66.0,226.987,A#,Minor,132.45600000000002,0.563,0.21,0.601,0.422,0.0,0.0839,-13.364,0.2,Hip-Hop
4507,Playboi Carti,Location,65.0,168.784,B,Major,125.98100000000001,0.375,0.33,0.717,0.79,0.000125,0.518,-4.213,0.2,Hip-Hop
4508,KILLY,No Sad No Bad,72.0,131.5,C#,Major,75.068,0.435,0.0123,0.755,0.569,0.0,0.103,-7.996,0.05,Hip-Hop
4509,Moneybagg Yo,Ion Get You,55.0,157.213,F,Major,75.018,0.623,0.352,0.72,0.737,0.0,0.17,-4.119,0.12,Hip-Hop
4510,Col3trane,Penelope,59.0,274.769,E,Major,87.993,0.353,0.104,0.551,0.391,0.0,0.173,-9.486,0.10414528430845692,Hip-Hop
4511,Juicy J,Low,51.0,238.6,G#,Major,144.047,0.512,0.222,0.832,0.67,7.47e-06,0.117,-7.597,0.217,Hip-Hop
4512,Wiz Khalifa,Ocean,56.0,211.984,G#,Minor,145.105,0.642,0.0015199999999999,0.822,0.765,0.0,0.334,-6.67,0.217,Hip-Hop
4513,XXXTENTACION,Floor 555,70.0,93.447,A,Minor,105.219,0.354,0.000424,0.695,0.686,0.0023,0.365,-8.147,0.0478,Hip-Hop
4514,Chance the Rapper,65th & Ingleside,65.0,273.6,C,Major,99.954,0.084,0.0394,0.792,0.555,6.39e-06,0.107,-7.038,0.093,Hip-Hop
4515,JPEGMAFIA,I Cannot Fucking Wait Til Morrissey Dies,49.0,86.778,A,Minor,140.092,0.623,0.233,0.695,0.849,0.000842,0.385,-5.688,0.093,Hip-Hop
4516,6LACK,Switch - DEVAULT Remix,57.0,229.481,A,Minor,86.397,0.137,0.0253,0.347,0.836,5.7e-05,0.305,-6.144,0.0858,Hip-Hop
4517,MadeinTYO,Gucci Polo,47.0,212.92,C#,Major,145.019,0.308,0.0417,0.813,0.614,0.0,0.0993,-5.977,0.0858,Hip-Hop
4518,Russ,I'm Here,55.0,239.467,C#,Minor,79.998,0.511,0.328,0.629,0.694,0.0,0.284,-6.89,0.285,Hip-Hop
4519,ScHoolboy Q,Neva CHange,50.0,270.227,A#,Minor,79.998,0.589,0.0695,0.589,0.59,3.28e-06,0.114,-8.709,0.132,Hip-Hop
4520,Huncho Jack,Moon Rock,63.0,151.184,G#,Major,142.957,0.202,0.00829,0.72,0.725,0.0,0.137,-3.988,0.0525,Hip-Hop
4521,Joey Bada$$,Y U DON'T LOVE ME? (MISS AMERIKKKA),52.0,199.08,D,Minor,112.943,0.224,0.598,0.693,0.703,0.0,0.523,-6.36,0.0667,Hip-Hop
4522,BROCKHAMPTON,SAN MARCOS,62.0,286.707,C,Major,150.063,0.538,0.326,0.515,0.505,0.0,0.102,-5.606,0.0294,Hip-Hop
4523,Migos,Movin' Too Fast,57.0,263.983,C#,Minor,131.066,0.183,0.141,0.873,0.577,0.0,0.0785,-7.264,0.188,Hip-Hop
4524,Night Lovell,Deira City Centre,67.0,196.827,G,Major,100.119,0.146,0.0027,0.677,0.655,0.276,0.162,-5.541,0.0433,Hip-Hop
4525,Rage Against The Machine,Know Your Enemy,63.0,294.507,E,Major,117.413,0.623,0.0125,0.575,0.857,0.00229,0.145,-3.961,0.155,Hip-Hop
4526,J Alvarez,Tentandome,62.0,206.745,C#,Minor,179.958,0.777,0.614,0.713,0.728,1.35e-05,0.101,-6.655,0.141,Hip-Hop
4528,Bryson Tiller,The Sequence,57.0,194.013,C#,Minor,195.842,0.545,0.172,0.433,0.499,0.0,0.346,-8.499,0.247,Hip-Hop
4529,KB,Monster,50.0,197.48,B,Minor,140.075,0.255,0.112,0.663,0.627,1.75e-05,0.121,-6.85,0.247,Hip-Hop
4530,Run The Jewels,DDFH,50.0,185.08,G#,Minor,91.04,0.443,0.102,0.696,0.696,6.14e-05,0.107,-7.864,0.257,Hip-Hop
4531,Snoop Dogg,That's That Shit,53.0,257.813,A,Minor,82.04799999999999,0.747,0.0206,0.864,0.607,0.0,0.0442,-4.891,0.163,Hip-Hop
4532,Wiz Khalifa,Go Hard or Go Home,62.0,232.773,E,Minor,168.02,0.386,0.00293,0.651,0.741,1.2e-05,0.217,-5.067,0.0408,Hip-Hop
4533,Mackned,Missed Calls (feat. Lil Peep),66.0,150.359,C#,Major,115.023,0.302,0.265,0.72,0.626,0.0,0.327,-9.2,0.0493,Hip-Hop
4534,Yung Bans,Ridin (feat. Landon Cube & YBN Nahmir),71.0,225.103,E,Minor,145.004,0.53,0.606,0.832,0.439,5.45e-06,0.11,-9.594,0.0996,Hip-Hop
4535,Jadakiss,U Make Me Wanna,51.0,293.8,F,Minor,109.711,0.576,0.0363,0.533,0.822,0.0,0.343,-5.2,0.247,Hip-Hop
4536,Shy Glizzy,Take Me Away,51.0,192.151,G#,Major,140.064,0.475,0.0145,0.853,0.568,0.0,0.0931,-8.743,0.247,Hip-Hop
4537,Yo Gotti,Castro,54.0,219.947,A#,Minor,146.077,0.467,0.643,0.79,0.544,0.0,0.13,-6.624,0.07468172707022179,Hip-Hop
4538,Death Grips,No Love,54.0,218.77010642202168,G#,Major,146.75,0.608,0.0221,0.547,0.884,1.33e-06,0.0662,-1.452,0.09791417624862565,Hip-Hop
4539,Ja Rule,Livin' It Up,58.0,178.411,F#,Major,106.061,0.646,0.0769,0.874,0.767,0.0,0.0371,-4.046,0.10760222597725456,Hip-Hop
4540,Mac Miller,Matches (feat. Ab-Soul),50.0,178.411,G#,Major,138.054,0.457,0.187,0.707,0.738,0.0,0.337,-6.242,0.241,Hip-Hop
4541,Key Glock,Since 6ix,68.0,152.693,D,Major,128.094,0.46,0.00317,0.916,0.625,0.0,0.0933,-7.36,0.241,Hip-Hop
4542,Young Thug,Climax (feat. 6lack),68.0,189.093,C,Minor,137.986,0.369,0.0608,0.829,0.362,0.0,0.135,-11.546,0.231,Hip-Hop
4543,Future,Stick to the Models,69.0,196.18,C#,Minor,137.986,0.165,0.088,0.813,0.543,7.42e-06,0.112,-6.555,0.211,Hip-Hop
4544,Smino,WE GOT THE BISCUITS,49.0,218.253,G#,Minor,129.974,0.289,0.45,0.468,0.733,0.0,0.414,-6.271,0.174,Hip-Hop
4545,Wiz Khalifa,All of a Sudden (feat. THEMXXNLIGHT),53.0,218.253,E,Minor,133.908,0.396,0.293,0.69,0.572,2.05e-06,0.12,-9.71,0.174,Hip-Hop
4547,"Tyler, The Creator",She (Featuring Frank Ocean),64.0,253.387,G#,Minor,83.375,0.457,0.256,0.351,0.622,3.44e-05,0.613,-6.495,0.235,Hip-Hop
4548,Shakewell,Pemex,64.0,156.238,C#,Major,74.98100000000001,0.261,0.0143,0.796,0.666,2.22e-06,0.114,-5.285,0.0604,Hip-Hop
4549,OutKast,SpottieOttieDopaliscious,60.0,426.853,C#,Major,125.006,0.707,0.0026,0.824,0.656,0.00251,0.144,-6.571,0.224,Hip-Hop
4550,Madvillain,All Caps,57.0,130.48,C#,Major,85.619,0.665,0.266,0.358,0.889,1.48e-05,0.172,-8.045,0.222,Hip-Hop
4551,Calle 13,La Vuelta Al Mundo,69.0,234.133,C,Major,124.97399999999999,0.779,0.159,0.748,0.538,1.62e-06,0.167,-9.943,0.222,Hip-Hop
4552,Wifisfuneral,lil jeff hardy,57.0,120.059,F,Minor,139.912,0.44,0.0458,0.882,0.737,0.0,0.183,-6.051,0.224,Hip-Hop
4553,BROCKHAMPTON,SISTER/NATION,58.0,364.637,C#,Major,150.134,0.508,0.0917,0.378,0.691,2.03e-05,0.0557,-7.263,0.224,Hip-Hop
4554,Rich The Kid,Dead Friends,62.0,171.287,A,Major,179.89700000000002,0.111,0.0138,0.656,0.457,0.0,0.104,-7.328,0.09678706426841517,Hip-Hop
4555,Kendrick Lamar,Ignorance Is Bliss,52.0,210.495,G,Major,82.156,0.764,0.511,0.644,0.801,8.59e-06,0.614,-4.55,0.037,Hip-Hop
4556,KIDS SEE GHOSTS,Reborn,77.0,324.674,C,Major,100.051,0.227,0.339,0.585,0.597,0.0404,0.195,-7.499,0.037,Hip-Hop
4557,Zion & Lennox,La Player (Bandolera),83.0,249.609,D,Major,93.99600000000001,0.602,0.16,0.769,0.838,0.0,0.0935,-5.238,0.0633,Hip-Hop
4558,Daddy Yankee,Impacto,60.0,185.107,G#,Major,100.516,0.9,0.00889,0.794,0.864,0.000145,0.0398,-5.964,0.0755,Hip-Hop
4559,Jagged Edge,Let's Get Married,58.0,263.227,C#,Major,109.821,0.891,0.175,0.761,0.627,0.0,0.128,-5.554,0.0538,Hip-Hop
4560,LUCKI,Glory Boy,49.0,111.048,C#,Major,129.953,0.599,0.0966,0.784,0.519,0.0109,0.0748,-9.868,0.096,Hip-Hop
4561,J. Cole,Hello - Live,49.0,181.88,A,Minor,81.891,0.174,0.147,0.419,0.459,0.00121,0.309,-11.659,0.101,Hip-Hop
4562,Rick Ross,9 Piece,49.0,239.987,B,Major,145.156,0.179,0.00266,0.684,0.647,0.0,0.309,-6.777,0.285,Hip-Hop
4563,Ex Battalion,Hayaan Mo Sila,62.0,367.229,F,Major,80.018,0.71,0.71,0.708,0.704,0.0,0.066,-4.747,0.0624,Hip-Hop
4565,Public Enemy,harder than you think,62.0,249.522,B,Minor,104.021,0.765,0.0317,0.458,0.852,0.0,0.0547,-4.442,0.276,Hip-Hop
4566,empty_field,Wacha Están Maman** Riata,60.0,206.333,D,Major,89.416,0.814,0.141,0.746,0.875,0.0,0.11,-5.323,0.0734,Hip-Hop
4567,Magic & Bird,SAY LESS,51.0,241.995,G,Major,89.96600000000001,0.579,0.0335,0.835,0.734,0.0,0.0512,-4.835,0.108,Hip-Hop
4568,Gunna,3 Headed Snake (feat. Young Thug),76.0,241.995,F#,Major,135.03,0.646,0.0536,0.914,0.415,0.0,0.131,-10.708,0.0478,Hip-Hop
4569,Pitbull,Fun (feat. Chris Brown),64.0,324.569,C,Minor,113.96700000000001,0.547,0.156,0.793,0.774,0.0,0.193,-3.667,0.0478,Hip-Hop
4570,Eminem,White America,69.0,324.569,C#,Major,75.018,0.165,0.0141,0.649,0.613,0.0,0.169,-5.571,0.196,Hip-Hop
4571,Los Originales De San Juan,El Tequilero,50.0,285.227,C,Major,132.843,0.933,0.178,0.714,0.709,0.0,0.0375,-5.834,0.115,Hip-Hop
4572,Aventura,Todavía Me Amas,60.0,285.227,B,Minor,130.018,0.925,0.618,0.797,0.536,0.0,0.234,-8.469,0.037,Hip-Hop
4573,Lil Pump,Multi Millionaire (feat. Lil Uzi Vert),67.0,170.959,C#,Major,146.009,0.723,0.0226,0.856,0.82,0.0,0.168,-3.813,0.0962,Hip-Hop
4575,Earl Sweatshirt,Loosie,57.0,59.293,G,Major,59.64,0.658,0.38,0.396,0.859,0.0,0.672,-3.365,0.283,Hip-Hop
4576,DaBaby,Joggers (feat. Stunna 4 Vegas),59.0,133.213,D,Major,143.716,0.815,0.213,0.772,0.659,0.0,0.317,-5.388,0.283,Hip-Hop
4577,Chief Keef,Glory Bridge (feat. A Boogie Wit da Hoodie),54.0,168.0,G#,Major,79.92699999999999,0.332,0.0428,0.784,0.634,0.0,0.0831,-7.321,0.0683,Hip-Hop
4578,DJ Khaled,Hold You Down,63.0,293.12,F#,Minor,151.875,0.437,0.195,0.525,0.681,0.0,0.141,-4.158,0.0683,Hip-Hop
4579,Russ,Alright,63.0,183.529,G,Major,84.973,0.34,0.167,0.567,0.736,0.0,0.0973,-6.969,0.0356,Hip-Hop
4580,21 Savage,break da law,72.0,177.748,C#,Major,141.039,0.359,0.0493,0.904,0.575,0.0,0.256,-7.823,0.09731082653204907,Hip-Hop
4581,21 Savage,Red Opps,64.0,163.34,A,Major,140.998,0.569,0.00908,0.703,0.709,0.0,0.127,-6.452,0.0801,Hip-Hop
4582,Jeremih,Imma Star (Everywhere We Are),51.0,261.373,F#,Major,147.97299999999998,0.61,0.446,0.662,0.36,0.0,0.381,-10.388,0.0801,Hip-Hop
4583,Pouya,FIVE FIVE,51.0,135.175,D,Major,148.06,0.293,0.468,0.861,0.669,4.14e-05,0.149,-7.779,0.107,Hip-Hop
4584,Joey Trap,Wii Trapped,60.0,108.5,G#,Major,77.98,0.673,0.013,0.803,0.589,0.0,0.286,-9.556,0.203,Hip-Hop
4585,2Pac,Until The End Of Time,57.0,259.72,G#,Major,97.023,0.38,0.0288,0.757,0.709,0.0,0.17,-6.716,0.203,Hip-Hop
4586,Usher,Love in This Club (feat. Young Jeezy),66.0,259.72,C,Major,140.012,0.346,0.0572,0.573,0.712,0.0,0.167,-5.976,0.0732,Hip-Hop
4587,Logic,Thank You (ft. Lucy Rose & The RattPack),58.0,219.73078225506245,A#,Major,159.451,0.534,0.165,0.598,0.759,1.44e-06,0.399,-7.14,0.261,Hip-Hop
4588,BROCKHAMPTON,JOHNNY,59.0,214.4,C,Minor,80.352,0.869,0.442,0.612,0.858,0.0,0.205,-5.359,0.094,Hip-Hop
4589,Roy Jones Jr.,Can't Be Touched (feat. Mr. Magic & Trouble),72.0,214.4,E,Minor,96.986,0.413,0.00323,0.642,0.777,0.0,0.227,-4.809,0.094,Hip-Hop
4590,Juicy J,Payback,57.0,237.997,C#,Major,130.034,0.763,0.173,0.7,0.824,0.0,0.105,-6.029,0.0772,Hip-Hop
4592,empty_field,Jermaine's Interlude (feat. J. Cole),50.0,183.832,G#,Major,136.34799999999998,0.61,0.515,0.547,0.678,0.0,0.564,-3.292,0.282,Hip-Hop
4593,Shoreline Mafia,Intro,54.0,87.273,C#,Major,82.51799999999999,0.487,0.108,0.887,0.372,3.69e-05,0.137,-10.552,0.143,Hip-Hop
4594,Logic,Warm It Up,65.0,240.093,A#,Minor,95.98,0.412,0.257,0.835,0.641,0.0,0.0937,-6.37,0.143,Hip-Hop
4595,Deltron 3030,3030,49.0,287.667,C#,Major,81.615,0.805,0.502,0.495,0.771,7.29e-05,0.143,-9.752,0.126,Hip-Hop
4596,Skizzy Mars,Do You There (feat. Marc E. Bassy),58.0,287.667,C#,Minor,149.974,0.443,0.0191,0.523,0.842,0.0,0.139,-5.529,0.165,Hip-Hop
4597,Diddy,I'll Be Missing You (feat. Faith Evans & 112),68.0,306.56,G,Major,109.92,0.901,0.111,0.833,0.619,2.13e-05,0.159,-5.595,0.0538,Hip-Hop
4598,NB Ridaz,Pretty Girl,56.0,179.789,B,Minor,88.009,0.556,0.0518,0.868,0.568,0.0,0.0666,-5.388,0.258,Hip-Hop
4599,Lil Durk,Treacherous,55.0,179.789,F,Minor,150.74200000000002,0.269,0.0535,0.734,0.533,0.0,0.094,-7.105,0.0811,Hip-Hop
4600,Chris Webby,Twist Again (La La La),56.0,260.0,G#,Major,102.01799999999999,0.751,0.0454,0.739,0.812,0.0,0.205,-5.89,0.0811,Hip-Hop
4601,2 Chainz,Riverdale Rd,54.0,204.093,B,Major,125.101,0.222,0.0179,0.866,0.652,0.0,0.119,-4.213,0.239,Hip-Hop
4602,Too $hort,Gettin' It,57.0,341.427,C#,Major,84.07,0.667,0.176,0.902,0.411,0.0,0.119,-5.311,0.217,Hip-Hop
4603,The Internet,Stay the Night,55.0,261.64,A,Minor,64.937,0.604,0.755,0.746,0.422,0.117,0.104,-11.769,0.0352,Hip-Hop
4605,Childish Gambino,IV. Sweatpants,68.0,180.675,C#,Minor,80.027,0.581,0.154,0.71,0.47,0.0,0.643,-9.33,0.142,Hip-Hop
4606,Comethazine,GUSHER GUTS,62.0,110.0,C#,Major,92.07700000000001,0.653,0.0398,0.708,0.802,0.0,0.118,-4.189,0.129,Hip-Hop
4607,Chingy,Right Thurr,70.0,249.8,D,Major,92.07700000000001,0.891,0.15,0.866,0.749,0.0,0.0591,-3.977,0.253,Hip-Hop
4608,Project Pat,Cheese and Dope,47.0,289.414,G,Major,75.188,0.944,0.00702,0.889,0.837,0.0,0.0774,-5.04,0.173,Hip-Hop
4609,Young Dolph,In My System,51.0,289.414,D,Major,149.988,0.174,0.0904,0.894,0.442,0.0,0.0816,-7.003,0.236,Hip-Hop
4610,Ty Dolla $ign,Don't Judge Me (feat. Future and Swae Lee),54.0,242.88,G#,Major,149.988,0.393,0.0035399999999999,0.749,0.909,0.0,0.337,-2.808,0.074,Hip-Hop
4611,Joey Trap,Mr. Incredible,56.0,98.131,C#,Major,160.025,0.391,0.125,0.677,0.797,0.0,0.17,-4.926,0.193,Hip-Hop
4612,Playboi Carti,Right Now (feat. Pi'erre Bourne),63.0,207.013,F#,Minor,78.487,0.308,0.139,0.687,0.604,0.0,0.203,-5.005,0.0663,Hip-Hop
4613,Mr Eazi,Leg Over,63.0,197.973,A,Major,98.07799999999999,0.546,0.58,0.601,0.681,0.0,0.0934,-5.171,0.18,Hip-Hop
4614,Trick Daddy,In Da Wind,48.0,260.48,C,Major,113.99799999999999,0.689,0.12,0.974,0.586,0.0,0.0585,-3.801,0.18,Hip-Hop
4615,Travis Porter,Nine Times Ten,56.0,226.319,C#,Major,97.57799999999999,0.282,0.0786,0.902,0.547,0.0,0.293,-8.05,0.125,Hip-Hop
4616,empty_field,Grove St. Party (feat. Kebo Gotti),62.0,250.493,C,Minor,140.059,0.771,0.138,0.705,0.702,0.0,0.364,-4.783,0.108,Hip-Hop
4617,Kodak Black,First Love,52.0,188.69,E,Minor,144.923,0.531,0.319,0.698,0.58,0.0,0.172,-6.728,0.0708,Hip-Hop
4618,empty_field,U With Me?,63.0,297.373,F#,Minor,87.62899999999999,0.116,0.352,0.44,0.421,1.33e-05,0.136,-11.399,0.154,Hip-Hop
4619,Metro Boomin,10 Freaky Girls (with 21 Savage),85.0,208.293,F#,Minor,88.031,0.0727,0.588,0.81,0.353,0.0,0.102,-9.931,0.21,Hip-Hop
4620,Young Thug,Cruise Ship,57.0,166.467,C,Major,150.076,0.21,0.0107,0.793,0.742,0.0,0.119,-6.185,0.21,Hip-Hop
4621,Ty Dolla $ign,So Am I (feat. Damian Marley & Skrillex),61.0,225.953,C,Major,122.92630617030197,0.359,0.0242,0.642,0.791,0.00891,0.192,-6.073,0.137,Hip-Hop
4622,Future,Ain't Coming Back,64.0,219.684,D#,Minor,140.061,0.255,0.0073799999999999,0.675,0.747,0.0,0.121,-4.46,0.0741,Hip-Hop
4623,Offset,Tats On My Face,75.0,182.023,C#,Major,140.061,0.213,0.226,0.88,0.335,0.0,0.107,-8.742,0.0291,Hip-Hop
4624,Kodak Black,Hate Being Alone,55.0,232.705,F,Minor,125.955,0.231,0.258,0.71,0.59,0.0,0.372,-4.653,0.0291,Hip-Hop
4625,Migos,Call Casting,59.0,232.705,C#,Major,130.014,0.496,0.0962,0.852,0.727,0.0,0.154,-4.851,0.267,Hip-Hop
4626,Yo Gotti,Rake It Up - Diplo & Party Favor Remix,63.0,172.987,C#,Minor,154.006,0.601,0.126,0.878,0.933,0.0,0.531,-3.093,0.277,Hip-Hop
4627,Danger Doom,Benzi Box,52.0,180.093,D,Major,97.015,0.679,0.0654,0.894,0.458,0.0192,0.107,-8.594,0.0507,Hip-Hop
4628,T.I.,The Weekend (feat. Young Thug & Swizz Beatz),58.0,232.70644689724224,D#,Minor,165.763,0.759,0.287,0.547,0.659,0.0,0.202,-7.04,0.195,Hip-Hop
4629,SAINt JHN,I Heard You Got Too Litt Last Night,66.0,200.13,F,Major,134.964,0.367,0.0524,0.788,0.549,5.24e-06,0.101,-7.492,0.0445,Hip-Hop
4630,ScHoolboy Q,There He Go,54.0,200.13,C#,Major,144.115,0.83,0.451,0.835,0.754,0.0,0.107,-7.182,0.223,Hip-Hop
4631,Spillage Village,Voodoo,52.0,255.053,C#,Major,137.009,0.535,0.144,0.932,0.565,0.0,0.113,-9.588,0.223,Hip-Hop
4632,Frank Ocean,Lens,62.0,227.655,A,Major,118.05,0.564,0.588,0.681,0.333,0.0,0.086,-8.582,0.0974,Hip-Hop
4633,Scarlxrd,Chain$Aw,59.0,319.853,C,Major,137.989,0.412,0.244,0.717,0.925,0.0,0.287,-4.246,0.07815963383938343,Hip-Hop
4634,Eminem,3 a.m.,57.0,319.853,E,Minor,76.507,0.747,0.0566,0.803,0.817,0.0,0.0601,-2.666,0.249,Hip-Hop
4635,6LACK,Ex Calling,73.0,197.531,C#,Major,155.976,0.0588,0.00561,0.773,0.564,1.99e-05,0.213,-7.241,0.249,Hip-Hop
4636,Lil Yachty,Next Up,52.0,197.531,C,Major,145.859,0.34,0.279,0.883,0.73,0.00235,0.144,-5.296,0.219,Hip-Hop
4637,Future,Never Stop,71.0,291.334,C#,Major,155.465,0.0762,0.0662,0.571,0.556,0.000149,0.137,-5.857,0.223,Hip-Hop
4638,SAINt JHN,Brilliant Bitch,61.0,184.333,F,Minor,110.04799999999999,0.318,0.187,0.84,0.297,1.94e-05,0.249,-9.854,0.0975,Hip-Hop
4639,Tory Lanez,Why DON'T You LOVE me?,66.0,212.143,E,Minor,119.92,0.179,0.0415,0.589,0.774,0.0,0.39,-6.318,0.0495,Hip-Hop
4640,Jeezy,Leave You Alone,56.0,329.187,B,Minor,94.531,0.471,0.169,0.669,0.662,0.0,0.345,-7.758,0.0446,Hip-Hop
4641,Coolio,Gangsta's Paradise,80.0,240.693,G#,Major,79.97399999999999,0.387,0.0655,0.647,0.514,0.0,0.398,-10.05,0.0593,Hip-Hop
4642,A$AP Rocky,Peso,59.0,170.307,A#,Minor,140.017,0.584,0.167,0.527,0.831,0.0,0.0861,-6.876,0.27,Hip-Hop
4644,empty_field,Shake (Feat. Pitbull),52.0,241.587,C#,Major,84.831,0.867,0.341,0.913,0.671,0.0,0.645,-7.385,0.08980897381004684,Hip-Hop
4645,J. Cole,Mo Money (Interlude),57.0,225.8,C#,Minor,84.831,0.477,0.756,0.617,0.719,0.0,0.149,-7.635,0.287,Hip-Hop
4646,empty_field,Threat 2 Society,70.0,225.8,C#,Major,83.33200000000001,0.887,0.201,0.617,0.779,0.0,0.117,-5.084,0.287,Hip-Hop
4647,Tee Grizzley,Mr. Grizzley,52.0,116.114,G#,Major,107.51700000000001,0.334,0.462,0.881,0.408,1.16e-06,0.117,-12.453,0.22,Hip-Hop
4648,Gucci Mane,Gucci Please,48.0,202.92,A#,Major,147.98,0.222,0.00297,0.896,0.471,3.51e-05,0.086,-7.324,0.22,Hip-Hop
4649,2Pac,Shorty Wanna Be A Thug,59.0,231.653,E,Minor,90.009,0.352,0.00515,0.808,0.716,1.79e-05,0.182,-3.774,0.0338,Hip-Hop
4650,empty_field,Break The Bitch Down (feat. K. Camp),53.0,181.025,F,Minor,97.969,0.744,0.0691,0.864,0.802,0.0,0.103,-5.411,0.146,Hip-Hop
4651,BJ The Chicago Kid,Roses,64.0,216.727,C,Minor,110.01,0.219,0.38,0.655,0.597,0.0,0.11,-7.269,0.0912,Hip-Hop
4652,J. Cole,ATM,77.0,216.727,G#,Major,81.65100000000001,0.345,0.115,0.719,0.497,0.0,0.0898,-7.661,0.0773,Hip-Hop
4653,Rae Sremmurd,What's In Your Heart? - From Swaecation,53.0,254.231,A#,Minor,90.95100000000001,0.3,0.0965,0.865,0.567,0.000993,0.0874,-6.323,0.0773,Hip-Hop
