"","Name","State","Bank","BankState","NAICS","ApprovalFY","Term","NoEmp","NewExist","CreateJob","RetainedJob","UrbanRural","RevLineCr","DisbursementGross","BalanceGross","MIS_Status","GrAppv","SBA_Appv"
"4693","SLEEP WORLD","NC","WELLS FARGO BANK NATL ASSOC","NC",0,"1996",60,1,2,0,0,0,"N","$55,000.00 ","$0.00 ","P I F","$55,000.00 ","$44,000.00 "
"4694","SMOOTHIE KING","TX","WELLS FARGO BANK NATL ASSOC","SD",445299,"2005",84,2,2,8,2,1,"0","$95,405.00 ","$0.00 ","P I F","$124,500.00 ","$105,825.00 "
"4695","ASIAN AUTOMOTIVE","CA","MORTGAGE CAP. DEVEL CORP","CA",811121,"2005",240,6,1,0,1,1,"0","$762,000.00 ","$0.00 ","P I F","$762,000.00 ","$762,000.00 "
"4696","KOVACH HOLDING INC","FL","C1 BANK","FL",322232,"2005",206,13,1,2,15,1,"0","$1,075,000.00 ","$0.00 ","CHGOFF","$1,075,000.00 ","$806,250.00 "
"4697","SUN PACKAGING & ASSOCIATES","IL","U.S. BANK NATIONAL ASSOCIATION","OH",333319,"2005",84,1,1,1,2,1,"Y","$17,711.00 ","$0.00 ","P I F","$10,000.00 ","$5,000.00 "
"4698","MILLER MANAGEMENT SYSTEMS LLC","MO","U.S. BANK NATIONAL ASSOCIATION","OH",541219,"2005",300,13,1,2,11,1,"0","$301,500.00 ","$0.00 ","P I F","$301,500.00 ","$226,125.00 "
"4699","MODERN PRO-PACKING","CA","U.S. BANK NATIONAL ASSOCIATION","OH",339941,"2005",37,20,1,0,20,1,"Y","$30,409.00 ","$0.00 ","CHGOFF","$25,000.00 ","$12,500.00 "
"4700","MORGAN ANALYTICS INC","TX","COMPASS BANK","AL",541618,"2005",84,1,1,3,4,1,"Y","$76,268.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"4701","MCAVOY SPORTCARDS LLC","NE","PINNACLE BANK","NE",451120,"2005",48,4,1,0,4,1,"0","$200,000.00 ","$0.00 ","P I F","$200,000.00 ","$100,000.00 "
"4702","JOCH'S OASIS INC","WI","COMMUNITY BANK & TRUST","WI",0,"1996",217,8,2,0,0,0,"N","$1,003,214.00 ","$0.00 ","CHGOFF","$1,004,934.00 ","$749,982.00 "
"4703","WEST COBB FUNERAL HOME, INC.","GA","CAPITAL PARTNERS CERT. DEVEL C","GA",0,"1996",240,15,2,15,0,0,"N","$518,000.00 ","$0.00 ","P I F","$518,000.00 ","$518,000.00 "
"4704","LLD GROUP, INC.","MI","CLARKSTON STATE BANK","MI",811121,"2005",54,5,2,0,0,1,"N","$163,000.00 ","$0.00 ","CHGOFF","$163,000.00 ","$122,250.00 "
"4705","CARBAJAL INSURANCE","CA","WELLS FARGO BANK NATL ASSOC","SD",524210,"2005",84,12,1,2,14,1,"Y","$448,447.00 ","$0.00 ","P I F","$100,000.00 ","$50,000.00 "
"4706","PAYLESS LIQUOR","CO","FARMERS STATE BANK OF CALHAN","CO",445310,"2005",120,3,2,0,0,1,"N","$418,000.00 ","$0.00 ","P I F","$418,000.00 ","$313,500.00 "
"4707","FOREMAN TILE AND MARBLE","CA","MUFG UNION BANK NATL ASSOC","CA",238330,"2005",31,8,1,0,0,1,"Y","$131,139.00 ","$0.00 ","CHGOFF","$50,000.00 ","$25,000.00 "
"4708","FLORAL SPECTRUM","CA","WELLS FARGO BANK NATL ASSOC","SD",453110,"1996",96,1,1,0,0,0,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$80,000.00 "
"4709","K.I.D.S. OF COLLIERVILLE, INC.","TN","FIRST TENNESSEE BANK NATL ASSO","TN",624410,"1996",60,18,1,0,0,0,"N","$26,460.00 ","$0.00 ","P I F","$26,460.00 ","$19,845.00 "
"4710","EBL MANUFACTURING INC","CA","ENTERPRISE FUNDING CORPORATION","CA",333518,"2005",240,4,1,8,0,1,"0","$339,000.00 ","$0.00 ","P I F","$339,000.00 ","$339,000.00 "
"4711","QUIZNOS","WA","WHIDBEY ISLAND BANK","WA",722211,"2005",90,12,2,0,0,1,"0","$150,000.00 ","$0.00 ","P I F","$150,000.00 ","$127,500.00 "
"4712","M L KORNER","WI","STATE BANK OF CHILTON","WI",447110,"2005",264,10,1,0,10,1,"0","$1,562,900.00 ","$0.00 ","CHGOFF","$1,562,900.00 ","$1,172,175.00 "
"4713","IRON MAN METAL PRODUCTS","ID","PANHANDLE STATE BANK","ID",333992,"2005",84,1,2,0,1,1,"0","$80,000.00 ","$0.00 ","P I F","$80,000.00 ","$68,000.00 "
"4714","LA KASBAH LLC","CA","CITIBANK, N.A.","SD",337121,"2005",84,1,1,0,1,1,"Y","$26,543.00 ","$0.00 ","P I F","$20,000.00 ","$10,000.00 "
"4715","BELL FURNITURE, INC.","KS","BANK OF AMERICA NATL ASSOC","NC",0,"1996",84,4,2,0,0,0,"N","$137,100.00 ","$0.00 ","CHGOFF","$140,000.00 ","$105,000.00 "
"4716","LIVINGSTON GROCERY","CA","WESTAMERICA BANK","CA",0,"1996",294,8,1,0,0,0,"N","$250,000.00 ","$0.00 ","P I F","$250,000.00 ","$187,500.00 "
"4717","HANSEN CHIROPRACTIC AND WHOLE","FL","READYCAP LENDING, LLC","CA",621310,"1996",108,5,1,0,0,0,"0","$125,000.00 ","$0.00 ","P I F","$125,000.00 ","$93,750.00 "
"4718","BIG CHICKEN CO. (CHURCHS FRIED","TX","FIRST TEXAS BANK","TX",0,"1996",136,10,2,0,0,0,"N","$95,722.00 ","$0.00 ","P I F","$95,722.00 ","$76,578.00 "
"4719","PORTABLE VOLLEYBALL COMPANY","CO","ANB BANK","CO",339920,"2005",88,5,1,0,0,1,"0","$25,000.00 ","$0.00 ","P I F","$25,000.00 ","$21,250.00 "
"4720","HESTIA PRODUCTS INC","MA","NATL GRAND BK OF MARBLEHEAD","MA",0,"1996",97,15,1,0,0,0,"N","$140,000.00 ","$0.00 ","P I F","$140,000.00 ","$84,000.00 "
"4721","KENNETT ENTERPRISES LTD","DE","MANUFACTURERS & TRADERS TR CO","PA",0,"1996",60,6,1,0,0,0,"N","$70,000.00 ","$0.00 ","P I F","$70,000.00 ","$56,000.00 "
"4722","POSITIVE SYSTEMS, INC.","MT","WHITEFISH CU ASSOCIATION","MT",541430,"1996",84,10,1,0,0,0,"N","$95,000.00 ","$0.00 ","P I F","$95,000.00 ","$76,000.00 "
"4723","NET-COM SERVICES, INC.","CA","EH NATIONAL BANK","CA",238120,"2005",120,50,1,0,0,1,"N","$1,191,900.00 ","$0.00 ","P I F","$1,191,900.00 ","$893,925.00 "
"4724","ZISSER TIRE COMPANY","MO","HEARTLAND BANK","MO",441320,"2005",12,30,1,0,0,1,"N","$1,000,000.00 ","$0.00 ","P I F","$1,000,000.00 ","$900,000.00 "
"4725","LEGACY COMMUNICATIONS, INC.","CO","CITICAPITAL SMALL BUS. FINANCE","TX",334220,"1996",84,22,2,0,0,0,"N","$800,000.00 ","$0.00 ","P I F","$800,000.00 ","$600,000.00 "
"4726","CARTER'S FINE JEWELRY","MA","SALEM FIVE CENTS SAVINGS BANK","MA",448310,"2005",120,4,1,3,4,1,"0","$175,000.00 ","$0.00 ","P I F","$175,000.00 ","$131,250.00 "
"4727","MYRTLE MAY LIVING CENTER, INC.","PA","FIRST COMMONWEALTH BANK","PA",0,"1996",181,2,2,0,0,0,"N","$126,000.00 ","$0.00 ","P I F","$200,000.00 ","$150,000.00 "
"4728","SAMARIA PRINT SERVICES LLC","TX","AMEGY BK NATL ASSOC","TX",323119,"2005",36,5,2,7,5,1,"0","$550,000.00 ","$0.00 ","CHGOFF","$550,000.00 ","$412,500.00 "
"4729","NOEL PAINTING","IA","WEST BANK","IA",235210,"1996",72,2,1,0,0,0,"N","$26,200.00 ","$0.00 ","P I F","$26,200.00 ","$20,960.00 "
"4730","DEDORON, INC.","MI","ISABELLA BANK","MI",0,"1996",112,12,1,0,0,0,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$80,000.00 "
"4731","SANTA ROSA ASSOCIATES","FL","BANK OF AMERICA NATL ASSOC","FL",0,"1996",270,10,1,0,0,0,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$80,000.00 "
"4732","SUPERIOR CONTRACTORS","IA","U.S. BANK NATIONAL ASSOCIATION","OH",236118,"2005",84,1,1,0,1,1,"Y","$25,554.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"4733","A TOUCH OF HAWAII & ELECTIC GI","UT","MOUNTAIN AMERICA FCU","UT",453220,"2005",84,4,2,4,4,1,"Y","$24,266.00 ","$0.00 ","P I F","$15,000.00 ","$7,500.00 "
"4734","B2G ALLIANCE LLC","PA","ENTERPRISE BANK","PA",541611,"2005",60,1,2,6,6,1,"0","$80,000.00 ","$0.00 ","P I F","$80,000.00 ","$68,000.00 "
"4735","C&N AUTO AND TRUCK SUPPLY","IA","WAUKON STATE BANK","IA",423120,"2005",120,2,2,0,0,2,"0","$150,000.00 ","$0.00 ","P I F","$150,000.00 ","$127,500.00 "
"4736","QUIZNO'S SUBS","TX","INDEPENDENCE BANK","RI",722211,"2005",92,10,2,0,0,1,"0","$145,000.00 ","$0.00 ","CHGOFF","$145,000.00 ","$123,250.00 "
"4737","O! DELI","CA","U.S. BANK NATIONAL ASSOCIATION","CA",0,"1996",120,8,1,0,0,0,"N","$70,000.00 ","$0.00 ","P I F","$70,000.00 ","$56,000.00 "
"4738","TAFT HWY CHEVRON","CA","BRIDGE BANK NATL ASSOC","CA",447110,"2005",264,7,1,0,7,1,"0","$2,000,000.00 ","$0.00 ","P I F","$2,000,000.00 ","$1,500,000.00 "
"4739","SCHUTTEN, JERRY & LORETTA J","WA","EVERGREEN BUSINESS CAPITAL","WA",0,"1996",240,12,1,5,7,0,"N","$155,000.00 ","$0.00 ","P I F","$155,000.00 ","$155,000.00 "
"4740","LC, INC.","GA","UNITED COMMUNITY BANK","GA",421310,"1996",180,4,1,0,0,0,"N","$235,000.00 ","$0.00 ","P I F","$235,000.00 ","$176,250.00 "
"4741","CALIFORNIA LASERS","CA","MUFG UNION BANK NATL ASSOC","CA",0,"1996",300,2,1,0,0,0,"N","$164,000.00 ","$0.00 ","P I F","$164,000.00 ","$123,000.00 "
"4742","RED MONKEY DESIGNS INC","CA","WELLS FARGO BANK NATL ASSOC","CA",541490,"2005",60,7,1,1,7,1,"0","$30,000.00 ","$0.00 ","P I F","$30,000.00 ","$15,000.00 "
"4743","THE FRUITED PLAN LLC","NJ","PNC BANK, NATIONAL ASSOCIATION","DE",722320,"2005",70,4,1,1,4,1,"Y","$25,000.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"4744","KABRIK INVESTMENTS INC","NJ","SUN NATIONAL BANK","NJ",523930,"2005",36,2,1,0,2,1,"Y","$69,000.00 ","$0.00 ","P I F","$52,000.00 ","$26,000.00 "
"4745","ZACH ROGERS DOZER & LOGGING SE","AR","COMMUNITY FIRST BANK","AR",113310,"2005",4,2,1,0,2,2,"Y","$62,509.00 ","$0.00 ","CHGOFF","$30,000.00 ","$15,000.00 "
"4746","MAGIC HOMES LLC","MO","BBCN BANK","CA",233320,"2005",56,1,1,0,1,1,"0","$10,000.00 ","$0.00 ","CHGOFF","$10,000.00 ","$8,500.00 "
"4747","CENTROS PLAZA INC","TX","BANCO POPULAR NORTH AMERICA","NY",722110,"2005",22,2,2,23,2,1,"Y","$13,752.00 ","$0.00 ","CHGOFF","$10,000.00 ","$5,000.00 "
"4748","ALL IOWA VENDING, L.L.C.","IA","GRINNELL STATE BANK","IA",454210,"2005",91,2,2,0,0,1,"N","$601,500.00 ","$0.00 ","P I F","$601,500.00 ","$451,125.00 "
"4749","COMPUTER HOUSE, INC.","MT","WELLS FARGO BANK NATL ASSOC","MT",443120,"1996",84,27,1,0,0,0,"N","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$40,000.00 "
"4750","CONCIERGE TRANSPORTATION SERVI","MD","SANDY SPRING BANK","MD",621910,"2005",43,7,1,0,0,1,"0","$150,000.00 ","$0.00 ","CHGOFF","$150,000.00 ","$127,500.00 "
"4751","FINANCIAL SOLUTIONS INC","NV","WELLS FARGO BANK NATL ASSOC","SD",523930,"2005",84,2,1,0,2,1,"Y","$113,939.00 ","$0.00 ","P I F","$35,000.00 ","$17,500.00 "
"4752","PAH ACQUISITION COMPANY PLLC","MI","IRWIN UNION BK & TR CO","IN",541940,"2005",204,5,1,0,0,1,"N","$495,000.00 ","$0.00 ","P I F","$495,000.00 ","$371,250.00 "
"4753","EXCELLENT COATINGS/IDC SPEC.","CA","WELLS FARGO BANK NATL ASSOC","SD",235520,"1996",300,5,1,0,0,0,"0","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$75,000.00 "
"4754","THE DICKSON APOTHECARY LLC","PA","STEARNS BK NATL ASSOC","MN",446110,"2005",120,1,2,0,0,2,"N","$280,000.00 ","$0.00 ","P I F","$280,000.00 ","$210,000.00 "
"4755","SUNSET PRODUCTIONS","UT","CELTIC BANK CORPORATION","UT",512199,"2005",69,2,1,0,2,1,"0","$150,000.00 ","$0.00 ","CHGOFF","$150,000.00 ","$127,500.00 "
"4756","EVENING PROVIDENCE CHILD CARE","FL","BBCN BANK","CA",624410,"2005",53,1,1,1,1,1,"0","$5,000.00 ","$0.00 ","CHGOFF","$5,000.00 ","$4,250.00 "
"4757","THE ENTREPRENEUR'S SOURCE","WI","ANCHORBANK, FSB","WI",541611,"2005",75,1,1,2,0,2,"0","$79,700.00 ","$0.00 ","CHGOFF","$79,700.00 ","$67,745.00 "
"4758","TECH LAW RECRUITING INC","IL","BANCO POPULAR NORTH AMERICA","NY",541110,"2005",82,4,1,1,4,1,"T","$173,267.00 ","$0.00 ","P I F","$60,000.00 ","$30,000.00 "
"4759","QUALITY INN ROYAL","AZ","U.S. BANK NATIONAL ASSOCIATION","CA",0,"1996",300,23,2,0,0,0,"N","$1,000,000.00 ","$0.00 ","P I F","$1,000,000.00 ","$750,000.00 "
"4760","WYANDOT INVESTOR'S NEST","WY","FIRST INTERSTATE BANK","WY",233210,"1996",40,2,1,0,0,0,"N","$83,000.00 ","$0.00 ","P I F","$83,000.00 ","$66,400.00 "
"4761","SONSHINE COMPUTER SERVICES","OK","THE EXCHANGE BANK","OK",443120,"2005",73,6,1,0,0,1,"N","$120,000.00 ","$0.00 ","CHGOFF","$120,000.00 ","$90,000.00 "
"4762","MILES TECHNOLOGY, INC.","MI","THE HUNTINGTON NATIONAL BANK","MI",421690,"1996",84,2,1,0,0,0,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$80,000.00 "
"4763","HOOPS SPORTS BAR AND RESTAURAN","IN","FIRST MERCHANTS BANK NATL ASSO","IN",722110,"2005",120,5,1,0,0,1,"0","$55,000.00 ","$0.00 ","P I F","$55,000.00 ","$46,750.00 "
"4764","DOLPHIN AMOCO","FL","1ST UNITED BANK","FL",0,"1996",300,6,2,0,0,0,"N","$807,500.00 ","$0.00 ","P I F","$810,000.00 ","$607,500.00 "
"4765","FREER ENGINEERING","CA","MUFG UNION BANK NATL ASSOC","CA",332721,"1996",300,7,1,0,0,0,"N","$222,800.00 ","$0.00 ","P I F","$222,800.00 ","$167,100.00 "
"4766","SILVERLEAF OF CONYERS, INC","GA","CAPITAL PARTNERS CERT. DEVEL C","GA",0,"1996",240,16,2,16,0,0,"N","$452,000.00 ","$0.00 ","P I F","$452,000.00 ","$452,000.00 "
"4767","J W NEWGEN CORPORATION","MO","BANK OF AMERICA NATL ASSOC","NC",0,"1996",84,11,1,0,0,0,"N","$150,000.00 ","$0.00 ","P I F","$150,000.00 ","$112,500.00 "
"4768","AMERICAN CREDIT MANAGEMENT","MA","ROCKLAND TRUST COMPANY","MA",561440,"1996",60,4,2,0,0,0,"N","$35,000.00 ","$0.00 ","P I F","$35,000.00 ","$28,000.00 "
"4769","MONTE'S SEAFOOD EMPORIUM INC","NY","FLUSHING BANK","NY",422460,"2006",120,11,1,2,0,1,"0","$300,000.00 ","$0.00 ","P I F","$300,000.00 ","$225,000.00 "
"4770","WILLIAM G. JONES & LINDA JONES","ID","WASHINGTON TRUST BANK","ID",0,"1996",240,11,1,0,0,0,"N","$345,200.00 ","$0.00 ","P I F","$345,200.00 ","$241,640.00 "
"4771","R.T.S. GROWERS, INC.","TX","SCHERTZ BANK & TRUST","TX",424930,"2006",14,4,1,0,0,2,"N","$110,000.00 ","$0.00 ","CHGOFF","$110,000.00 ","$82,500.00 "
"4772","C M WINGS BOARD TESTING, INC.","CA","CAPITAL ACCESS GROUP, INC.","CA",0,"1996",240,20,1,8,12,0,"N","$270,000.00 ","$0.00 ","P I F","$270,000.00 ","$270,000.00 "
"4773","METROPOLITAN HOUSE, INC.","NY","BANCO POPULAR NORTH AMERICA","NY",0,"1996",61,10,1,0,0,0,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$80,000.00 "
"4774","WIRELESS TOYZ","CA","READYCAP LENDING, LLC","CA",443112,"2006",61,4,2,0,4,1,"0","$211,000.00 ","$0.00 ","CHGOFF","$211,000.00 ","$158,250.00 "
"4775","STITH PRINTING, INC.","CA","CITIZENS BUSINESS BANK","CA",0,"1996",120,9,1,0,0,0,"N","$75,000.00 ","$0.00 ","P I F","$75,000.00 ","$60,000.00 "
"4776","ELITE SOLUTIONS HAIR ALTERNATI","CA","AURORA BANK FSB","CO",812199,"2006",300,5,1,1,5,1,"0","$391,500.00 ","$0.00 ","P I F","$391,500.00 ","$293,625.00 "
"4777","COUNTRY MARKET PLACE","AR","UNITED BANK","AR",0,"1996",84,115,2,0,0,0,"N","$99,500.00 ","$0.00 ","P I F","$99,500.00 ","$79,600.00 "
"4778","HERITAGE INVESTIGATIONS & SECU","TX","BBCN BANK","CA",514199,"2006",61,4,2,8,4,1,"0","$15,000.00 ","$0.00 ","CHGOFF","$15,000.00 ","$12,750.00 "
"4779","JAAD-MORENO TRADING COMPANY","CA","UMPQUA BANK","OR",0,"1996",84,12,1,0,0,0,"0","$230,000.00 ","$0.00 ","P I F","$230,000.00 ","$172,500.00 "
"4780","LEILANI'S GARDEN'S","GA","BRANCH BK. & TR CO","GA",0,"1996",240,2,2,0,0,0,"N","$75,600.00 ","$0.00 ","P I F","$75,600.00 ","$60,480.00 "
"4781","SEARS","MO","FIRST HOME BANK","MO",453998,"2006",240,3,1,0,0,2,"N","$307,500.00 ","$0.00 ","P I F","$307,500.00 ","$230,625.00 "
"4782","ONLINE MEDICAL RESOURCES LLC","IN","PNC BANK, NATIONAL ASSOCIATION","DE",423450,"2006",84,3,1,1,3,1,"T","$84,000.00 ","$0.00 ","P I F","$84,000.00 ","$42,000.00 "
"4783","ARROW LAUNCH SERVICE","WA","BANNER BANK","WA",0,"1996",180,11,1,0,0,0,"N","$460,000.00 ","$0.00 ","P I F","$460,000.00 ","$345,000.00 "
"4784","DOUGLASTON FLORIST","NY","FLUSHING BANK","NY",453110,"2006",84,3,1,0,3,1,"0","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$25,000.00 "
"4785","LUCE LOGGING","WA","WELLS FARGO BANK NATL ASSOC","SD",113310,"1996",60,1,1,0,0,0,"0","$9,465.00 ","$0.00 ","P I F","$10,000.00 ","$5,000.00 "
"4786","TIMOTHY G CASE DMD","MO","COMMERCE BANK","MO",621210,"1996",120,4,1,0,0,0,"N","$175,000.00 ","$0.00 ","P I F","$175,000.00 ","$131,250.00 "
"4787","WESBROOKS INC","TX","READYCAP LENDING, LLC","CA",811310,"2006",156,15,1,15,0,1,"0","$1,286,000.00 ","$0.00 ","P I F","$1,286,000.00 ","$964,500.00 "
"4788","A TASTE OF ITALY","NY","ADIRONDACK BANK","NY",0,"1996",48,4,1,0,0,0,"N","$10,000.00 ","$0.00 ","P I F","$10,000.00 ","$8,000.00 "
"4789","GIOVANNI'S MARKET","CA","BANK OF THE WEST","CA",0,"1996",120,2,1,0,0,0,"N","$151,000.00 ","$0.00 ","P I F","$151,000.00 ","$113,250.00 "
"4790","BUTLER AGENCY INC","NY","CITIBANK, N.A.","NY",524210,"2006",43,3,1,0,3,1,"Y","$15,152.00 ","$0.00 ","P I F","$10,000.00 ","$5,000.00 "
"4791","LEWIS INDUSTRIAL SERVICES, INC","IA","MIDAMERICA NATIONAL BANK","IL",333415,"2006",84,50,2,0,0,2,"N","$383,638.00 ","$0.00 ","P I F","$383,638.00 ","$287,729.00 "
"4792","ANCHOR PLUMBING SUPPLY, INC. A","MI","UNITED BANK OF MICHIGAN","MI",0,"1996",108,20,1,0,0,0,"N","$130,000.00 ","$0.00 ","CHGOFF","$130,000.00 ","$97,500.00 "
"4793","HOLY CHILD RESIDENTIAL CARE HO","CA","SAVINGS BK OF MENDOCINO CNTY","CA",0,"1996",120,2,1,0,0,0,"N","$53,000.00 ","$0.00 ","P I F","$53,000.00 ","$42,400.00 "
"4794","IMAGING/MAILING SER., INC.","MD","MANUFACTURERS & TRADERS TR CO","MD",0,"1996",60,3,1,0,0,0,"N","$48,000.00 ","$0.00 ","P I F","$48,000.00 ","$38,400.00 "
"4795","CK REMODELING INC","IL","CITIBANK, N.A.","FL",541410,"2006",84,1,1,0,1,1,"Y","$46,361.00 ","$0.00 ","P I F","$25,000.00 ","$12,500.00 "
"4796","THE BIG IDEA-METRO DETROIT'S","MI","FIRSTMERIT BANK, N.A.","MI",115310,"1996",240,3,1,0,0,0,"N","$130,000.00 ","$0.00 ","P I F","$130,000.00 ","$97,500.00 "
"4797","GUITAR SALON INTERNATIONAL","CA","WELLS FARGO BANK NATL ASSOC","SD",454390,"2006",120,24,1,0,24,1,"0","$592,000.00 ","$0.00 ","P I F","$592,000.00 ","$444,000.00 "
"4798","DIAMOND AUTO GLASS/DIAM. GLASS","CA","CDC SMALL BUS. FINAN CORP","CA",0,"1996",240,16,1,6,10,0,"N","$228,000.00 ","$0.00 ","P I F","$228,000.00 ","$228,000.00 "
"4799","PAULINE'S ANTIQUES & COLLECTIB","TX","1ST NATL BK OF CHILLICO","TX",0,"1996",120,1,2,0,0,0,"N","$54,400.00 ","$0.00 ","P I F","$54,400.00 ","$43,520.00 "
"4800","PROGRESSIVE DISTRIBUTION SERVI","MI","ECONOMIC DEVEL FOUNDATION CERT","MI",493130,"1996",240,25,1,27,25,0,"N","$617,000.00 ","$0.00 ","P I F","$700,000.00 ","$700,000.00 "
"4801","JUST KIDDING INK, INC.","IL","JPMORGAN CHASE BANK NATL ASSOC","IL",451211,"1996",75,3,1,0,0,0,"N","$75,000.00 ","$0.00 ","P I F","$75,000.00 ","$60,000.00 "
"4802","ASTRO SONICS","CA","BANK OF AMERICA CALIFORNIA N.A","CA",561621,"1996",84,18,1,0,0,0,"0","$30,000.00 ","$0.00 ","P I F","$30,000.00 ","$24,000.00 "
"4803","SEAFREIGHT AGENCIES, INC.","FL","FLORIDA BUS. DEVEL CORP","FL",0,"1996",240,16,1,29,0,0,"N","$998,000.00 ","$0.00 ","P I F","$998,000.00 ","$998,000.00 "
"4804","CATSKILL MOUNTAIN COUNSELING,I","NY","MANUFACTURERS & TRADERS TR CO","NY",0,"1996",63,5,2,0,0,0,"N","$52,500.00 ","$0.00 ","P I F","$52,500.00 ","$42,000.00 "
"4805","HORIZON ADULT DAY HEALTH, INC","GA","COLONY BANK","GA",621610,"2006",84,4,2,0,0,1,"N","$80,000.00 ","$0.00 ","P I F","$80,000.00 ","$68,000.00 "
"4806","TOM'S CLEANING SERVICE","NE","PINNACLE BANK","NE",0,"1996",84,6,2,0,0,0,"N","$72,000.00 ","$0.00 ","P I F","$72,000.00 ","$57,600.00 "
"4807","B&H EQUIPMENT, INC.","CT","UNITED BANK","MA",532120,"1996",84,15,1,0,0,0,"N","$49,500.00 ","$0.00 ","P I F","$49,500.00 ","$39,600.00 "
"4808","PROSER MEDIA PRODUCTIONS INC","IL","BBCN BANK","CA",541810,"2006",40,1,2,2,1,1,"0","$10,000.00 ","$0.00 ","CHGOFF","$10,000.00 ","$8,500.00 "
"4809","ASIAN FOODS INC","MN","TWIN CITIES-METRO CERT. DEVEL","MN",422410,"1996",240,87,1,22,65,0,"N","$750,000.00 ","$0.00 ","P I F","$750,000.00 ","$750,000.00 "
"4810","FALCON DRIVE PARTNERSHIP","OK","BANK SNB, NATIONAL ASSOCIATION","OK",551112,"1996",183,6,2,0,0,0,"N","$113,000.00 ","$0.00 ","P I F","$113,000.00 ","$84,750.00 "
"4811","MIDNIGHT SUN RIVER RUNNERS","AK","BANK OF AMERICA NATL ASSOC","OR",0,"1996",84,2,1,0,0,0,"0","$30,000.00 ","$0.00 ","P I F","$30,000.00 ","$24,000.00 "
"4812","INTEGRATED OFFICE SOLUTIONS,IN","MN","WELLS FARGO BANK NATL ASSOC","MN",0,"1996",60,3,2,0,0,0,"0","$33,000.00 ","$0.00 ","P I F","$33,000.00 ","$26,400.00 "
"4813","CHINA EXPRESS","TX","BANK OF THE WEST","TX",0,"1996",120,5,2,0,0,0,"0","$70,000.00 ","$0.00 ","P I F","$70,000.00 ","$56,000.00 "
"4814","CROWN JEWELERS, INC.","TX","JPMORGAN CHASE BANK NATL ASSOC","IL",448310,"1996",60,16,1,0,0,0,"N","$75,000.00 ","$0.00 ","P I F","$75,000.00 ","$60,000.00 "
"4815","BEEHIVE OF NORTH IDAHO","ID","READYCAP LENDING, LLC","CA",0,"1996",240,2,2,0,0,0,"0","$277,000.00 ","$0.00 ","P I F","$277,000.00 ","$207,750.00 "
"4816","MOE'S SOUTHWEST GRILLE","PA","COMERICA BANK","TX",722211,"2006",89,2,2,20,22,1,"0","$414,900.00 ","$0.00 ","CHGOFF","$414,900.00 ","$311,175.00 "
"4817","WALLAPIX VIDEO, ETC.","NY","HUDSON VALLEY BANK NATL ASSOC","NY",512110,"1996",61,2,1,0,0,0,"N","$45,000.00 ","$0.00 ","P I F","$45,000.00 ","$36,000.00 "
"4818","GYN-CARE WOMEN'S HEALTH CENTER","GA","SUNTRUST BANK","GA",0,"1996",48,6,2,0,0,0,"N","$40,000.00 ","$0.00 ","P I F","$40,000.00 ","$32,000.00 "
"4819","SUBWAY #2132","CA","READYCAP LENDING, LLC","CA",0,"1996",120,2,1,0,0,0,"0","$110,000.00 ","$0.00 ","P I F","$110,000.00 ","$82,500.00 "
"4820","ELEMENTS PLUS, INC.","CA","GE CAP. SMALL BUS. FINAN CORP","TX",0,"1996",120,10,1,0,0,0,"0","$242,166.00 ","$0.00 ","P I F","$242,166.00 ","$181,624.00 "
"4821","EYEBALL ON THE FLOOR, INC.","NY","JPMORGAN CHASE BANK NATL ASSOC","IL",512110,"1996",36,8,1,0,0,0,"0","$15,000.00 ","$0.00 ","P I F","$15,000.00 ","$7,500.00 "
"4822","WALKER ORTHODONTICS","AR","SIMMONS FIRST NATIONAL BANK","AR",621210,"2006",24,6,1,0,6,1,"Y","$25,000.00 ","$0.00 ","CHGOFF","$25,000.00 ","$12,500.00 "
"4823","Young Jin yum","CA","BBCN BANK","CA",0,"1996",120,10,1,0,0,0,"N","$100,000.00 ","$0.00 ","P I F","$100,000.00 ","$80,000.00 "
"4824","THE BURNING BRUSH LLC","SC","INNOVATIVE BANK","CA",442291,"2006",84,3,2,0,3,1,"0","$10,000.00 ","$0.00 ","P I F","$10,000.00 ","$8,500.00 "
"4825","CUTTING EDGE GRANITE & TILE LL","KS","NATIONAL BANK OF KANSAS CITY","KS",236115,"2006",84,13,1,3,16,1,"0","$235,000.00 ","$0.00 ","P I F","$235,000.00 ","$117,500.00 "
"4826","CUZIN RICHARD ENTERTAINMENT","NH","BANK OF AMERICA NATL ASSOC","CT",0,"1996",180,2,1,0,0,0,"N","$50,000.00 ","$0.00 ","P I F","$50,000.00 ","$40,000.00 "
